id,good
40501,0.204372175392
40502,0.133575842251
40503,0.127119846792
40504,0.115093214049
40505,0.37000000031
40506,0.159739344823
40507,0.135125993576
40508,0.171501130109
40509,0.137077914922
40510,0.209221691677
40511,0.485
40512,0.18415241024
40513,0.143111223886
40514,0.566666666786
40515,0.183211265133
40516,0.2029638617
40517,0.134680023572
40518,0.203639518452
40519,0.474999999747
40520,0.401666666983
40521,0.205443674503
40522,0.200841058679
40523,0.201332627798
40524,0.205263932577
40525,0.0994901465184
40526,0.230746992322
40527,0.183535539583
40528,0.202819127501
40529,0.201880624577
40530,0.611666666501
40531,0.435000000077
40532,0.149089561012
40533,0.150689808818
40534,0.171666666763
40535,0.466666666587
40536,0.167325791107
40537,0.199457634623
40538,0.203397188874
40539,0.551666666537
40540,0.337112026215
40541,0.19511388309
40542,0.200733413072
40543,0.24513618683
40544,0.167613636364
40545,0.203074349972
40546,0.197331379655
40547,0.414218018143
40548,0.201058348045
40549,0.181544086385
40550,0.437826086963
40551,0.246857142897
40552,0.356666666653
40553,0.112242798399
40554,0.158333333542
40555,0.39
40556,0.369333333795
40557,0.566666666528
40558,0.22115151538
40559,0.202839104113
40560,0.185230422577
40561,0.435
40562,0.202601957981
40563,0.439048643475
40564,0.202435573995
40565,0.385416666667
40566,0.132230065301
40567,0.62666666619
40568,0.166961724483
40569,0.203160331097
40570,0.138423811956
40571,0.202367838882
40572,0.281666667126
40573,0.486666666881
40574,0.558333333398
40575,0.413979402136
40576,0.448333333196
40577,0.276666667081
40578,0.257361365112
40579,0.402851263965
40580,0.140403059585
40581,0.202635282933
40582,0.18303223486
40583,0.148001371565
40584,0.346666666659
40585,0.148247795906
40586,0.173453355439
40587,0.198283966195
40588,0.202804546769
40589,0.103403141458
40590,0.455
40591,0.431547719712
40592,0.161333334561
40593,0.145904233751
40594,0.106666667803
40595,0.350194633237
40596,0.343333333713
40597,0.146853176444
40598,0.410934744268
40599,0.177990522807
40600,0.185
40601,0.199683641982
40602,0.203384768
40603,0.0561568128728
40604,0.32723942858
40605,0.0698822037596
40606,0.394927536323
40607,0.381000000267
40608,0.287443928557
40609,0.0617657577586
40610,0.00655994824723
40611,0.224753583785
40612,0.335000000197
40613,0.182986770616
40614,0.153429951684
40615,0.280000000262
40616,0.291610951834
40617,0.157929948845
40618,0.493333333445
40619,0.349200983379
40620,0.317605251788
40621,0.18923439247
40622,0.183313418341
40623,0.193887539038
40624,0.204348872481
40625,0.202830403373
40626,0.300000000238
40627,0.18299192098
40628,0.194621961883
40629,0.148852888186
40630,0.201536446155
40631,0.322717494022
40632,0.406943247536
40633,0.275000000104
40634,0.241397592271
40635,0.306666667096
40636,0.251666666715
40637,0.246666666718
40638,0.202264775773
40639,0.337112026215
40640,0.380000000143
40641,0.308666666996
40642,0.683333332698
40643,0.146666667287
40644,0.43
40645,0.173197941565
40646,0.337112026215
40647,0.125434027778
40648,0.215420209496
40649,0.366666666806
40650,0.285000000086
40651,0.413741571258
40652,0.591666666513
40653,0.17747065105
40654,0.125329543589
40655,0.149969400547
40656,0.138939684209
40657,0.203864135725
40658,0.3806666664
40659,0.431666667028
40660,0.251127819548
40661,0.125322283614
40662,0.0970998531726
40663,0.186214652956
40664,0.133376736172
40665,0.128817484448
40666,0.285454545455
40667,0.410052910053
40668,0.142484494364
40669,0.19671438086
40670,0.12487943673
40671,0.428152807554
40672,0.203883249857
40673,0.296666667173
40674,0.483333333443
40675,0.270394963169
40676,0.452823479176
40677,0.182821058167
40678,0.385405365774
40679,0.0340433013799
40680,0.191767151742
40681,0.148713541724
40682,0.145883469459
40683,0.551666666537
40684,0.148546725724
40685,0.0692719890604
40686,0.148128830272
40687,0.14953271028
40688,0.118254474655
40689,0.183419497995
40690,0.142333333578
40691,0.59
40692,0.229955359952
40693,0.195276426912
40694,0.413492063496
40695,0.416802333469
40696,0.246985815476
40697,0.375000000149
40698,0.183482514333
40699,0.115139354327
40700,0.14404701507
40701,0.203912034297
40702,0.139510109047
40703,0.2020822666
40704,0.172157656509
40705,0.186159517263
40706,0.123719298248
40707,0.21761006328
40708,0.0722345643029
40709,0.606666666738
40710,0.229693950747
40711,0.14736150168
40712,0.266666666706
40713,0.147128702863
40714,0.100639447612
40715,0.150078636841
40716,0.196847503383
40717,0.145282355957
40718,0.138385558453
40719,0.183586723621
40720,0.0648898021398
40721,0.149868645914
40722,0.199441247803
40723,0.174544572466
40724,0.351296296224
40725,0.183248930327
40726,0.127431141093
40727,0.192453031029
40728,0.151521017492
40729,0.0647944200059
40730,0.0622915807693
40731,0.276778870592
40732,0.178044940012
40733,0.306363636364
40734,0.360000000501
40735,0.202330356843
40736,0.247295586824
40737,0.425000000089
40738,0.458333333507
40739,0.136732623034
40740,0.170362656217
40741,0.203320215787
40742,0.139519460765
40743,0.400000000238
40744,0.184886377397
40745,0.163348557207
40746,0.337112026215
40747,0.201756654496
40748,0.239000000455
40749,0.609999999869
40750,0.538333333089
40751,0.185962452288
40752,0.204245863663
40753,0.322409909938
40754,0.0393007639773
40755,0.199691358035
40756,0.168173285601
40757,0.372827390208
40758,0.0611568123467
40759,0.331666667066
40760,0.263333333574
40761,0.329329112376
40762,0.441349866573
40763,0.182986770616
40764,0.18
40765,0.184153624476
40766,0.0483333337019
40767,0.183205411129
40768,0.340156812852
40769,0.116836595167
40770,0.337112026215
40771,0.200119099134
40772,0.300119319117
40773,0.186171486696
40774,0.0861823362526
40775,0.409807956112
40776,0.20437179941
40777,0.1291503879
40778,0.183341396147
40779,0.226666666663
40780,0.408333333487
40781,0.407351371292
40782,0.523678160859
40783,0.0897282409668
40784,0.218333333601
40785,0.356666666653
40786,0.305523320867
40787,0.299675534785
40788,0.268707483228
40789,0.204010759496
40790,0.200757293835
40791,0.178054080243
40792,0.204381560681
40793,0.183719851723
40794,0.380344504945
40795,0.326666666671
40796,0.340267372951
40797,0.147377517424
40798,0.42333333357
40799,0.13
40800,0.203211066114
40801,0.54121863802
40802,0.199159078746
40803,0.0515396218831
40804,0.187261833791
40805,0.183672976311
40806,0.488557306652
40807,0.183247150809
40808,0.202944658857
40809,0.185
40810,0.134245801049
40811,0.203412283754
40812,0.202959436191
40813,0.148828044191
40814,0.173441800869
40815,0.183074757632
40816,0.20406278519
40817,0.0558002937623
40818,0.119381107504
40819,0.177989538989
40820,0.337112026215
40821,0.507419936649
40822,0.311000000371
40823,0.178037335339
40824,0.187148557259
40825,0.0115991655832
40826,0.182803372167
40827,0.148216081721
40828,0.109848485193
40829,0.183634513057
40830,0.190273464054
40831,0.203287610412
40832,0.458333333458
40833,0.197795988701
40834,0.148296073651
40835,0.186195876846
40836,0.147248507093
40837,0.32569891924
40838,0.330323479575
40839,0.0783333341867
40840,0.125824561406
40841,0.149966696643
40842,0.204795470969
40843,0.202488643349
40844,0.184471797553
40845,0.397998912372
40846,0.504999999994
40847,0.299255936437
40848,0.337112026215
40849,0.543333333627
40850,0.18578460972
40851,0.168734758809
40852,0.182797555941
40853,0.183975492111
40854,0.203249833258
40855,0.0213796111823
40856,0.135651534698
40857,0.134241619661
40858,0.34928571434
40859,0.107927155865
40860,0.135
40861,0.150314168389
40862,0.358333333686
40863,0.151714286073
40864,0.201419950188
40865,0.335000000197
40866,0.294545454568
40867,0.148935043165
40868,0.358388843801
40869,0.107216686618
40870,0.0829569921486
40871,0.203793990983
40872,0.0675990675991
40873,0.563333333395
40874,0.215021490608
40875,0.255179025642
40876,0.508333333418
40877,0.199756894618
40878,0.337112026215
40879,0.422764842427
40880,0.18249633134
40881,0.139867022886
40882,0.156024983169
40883,0.202218033068
40884,0.137484892734
40885,0.354771930624
40886,0.461991869822
40887,0.205804586849
40888,0.463333333222
40889,0.107614711666
40890,0.186389315963
40891,0.108281755132
40892,0.204322211944
40893,0.516666666557
40894,0.12423223006
40895,0.200352841291
40896,0.337112026215
40897,0.337112026215
40898,0.138283684863
40899,0.137062279002
40900,0.203592981772
40901,0.202300095218
40902,0.42
40903,0.354542589668
40904,0.425140966459
40905,0.559790824847
40906,0.182977974411
40907,0.245672932143
40908,0.643719806495
40909,0.359999999952
40910,0.203617448669
40911,0.203344241962
40912,0.411669606106
40913,0.197920711352
40914,0.137949537733
40915,0.208616780045
40916,0.20437179941
40917,0.531666666548
40918,0.168757588029
40919,0.493333333437
40920,0.203108101561
40921,0.197210984581
40922,0.201320995272
40923,0.286666666694
40924,0.203486683622
40925,0.0947138694321
40926,0.182454545461
40927,0.183214314143
40928,0.248626784951
40929,0.602599098793
40930,0.45333333346
40931,0.210825937741
40932,0.201880912594
40933,0.306666666913
40934,0.17366059451
40935,0.337112026215
40936,0.164942844091
40937,0.136648063603
40938,0.565
40939,0.13422600685
40940,0.155548535357
40941,0.631666666332
40942,0.184700299168
40943,0.213000000803
40944,0.202571542359
40945,0.203537130753
40946,0.149298733326
40947,0.361171672007
40948,0.203414889784
40949,0.18596394459
40950,0.138837006186
40951,0.188129286447
40952,0.203163224675
40953,0.205800841001
40954,0.106329690447
40955,0.182982884619
40956,0.150352733686
40957,0.423280423288
40958,0.198084345893
40959,0.229543518065
40960,0.453735385541
40961,0.0442867838239
40962,0.13870047116
40963,0.127945369959
40964,0.216666667541
40965,0.370583397372
40966,0.445
40967,0.202337200208
40968,0.185698518478
40969,0.108890659448
40970,0.439499999786
40971,0.204066631641
40972,0.285960946849
40973,0.125000000447
40974,0.178103157454
40975,0.201517288835
40976,0.398333333614
40977,0.202008609005
40978,0.627359294588
40979,0.183648120715
40980,0.10383944158
40981,0.388358975585
40982,0.175000000283
40983,0.147222222828
40984,0.194404508445
40985,0.126115213532
40986,0.566666666786
40987,0.184528900495
40988,0.122476155087
40989,0.548758865267
40990,0.201769007733
40991,0.337112026215
40992,0.203864135725
40993,0.483333333155
40994,0.197596784783
40995,0.128021421347
40996,0.288333333387
40997,0.07666666737
40998,0.184557823209
40999,0.603333333248
41000,0.0614929507364
41001,0.0570428449278
41002,0.00873333334923
41003,0.190442488029
41004,0.204908615155
41005,0.0763888890165
41006,0.201594847785
41007,0.206190476881
41008,0.381666667006
41009,0.467013888872
41010,0.204228637603
41011,0.193867404282
41012,0.154829545455
41013,0.603333333011
41014,0.151159443585
41015,0.398333333256
41016,0.229955359952
41017,0.211021658695
41018,0.193632974874
41019,0.2045301197
41020,0.493333333445
41021,0.407701352159
41022,0.136420903738
41023,0.171837428358
41024,0.203033220219
41025,0.163530483436
41026,0.586850143639
41027,0.208333333954
41028,0.11639933226
41029,0.118892508158
41030,0.106615850242
41031,0.177726157076
41032,0.308333333547
41033,0.148192240459
41034,0.175673947219
41035,0.137409098599
41036,0.29480356209
41037,0.183829934716
41038,0.337112026215
41039,0.191666667119
41040,0.138043294439
41041,0.1835198636
41042,0.138810890368
41043,0.169971671407
41044,0.168022393113
41045,0.166877252126
41046,0.185933649983
41047,0.328333333535
41048,0.13842381196
41049,0.193929198698
41050,0.202834242086
41051,0.202286489123
41052,0.263484848507
41053,0.43114689392
41054,0.202092676195
41055,0.114549402859
41056,0.184107490696
41057,0.202174687508
41058,0.1995496998
41059,0.201980645264
41060,0.120691467011
41061,0.0767254038348
41062,0.203563753216
41063,0.186253246485
41064,0.256937996647
41065,0.426371042274
41066,0.408655671348
41067,0.140012321543
41068,0.376518058243
41069,0.341042958638
41070,0.189370018992
41071,0.376379625925
41072,0.338463292307
41073,0.215558523302
41074,0.050508474536
41075,0.109002281701
41076,0.203546519789
41077,0.116380953109
41078,0.203573238926
41079,0.0836111113014
41080,0.419445780558
41081,0.534626097272
41082,0.279601745037
41083,0.178879120881
41084,0.203925749822
41085,0.451666666923
41086,0.183275031668
41087,0.121762007555
41088,0.557499999863
41089,0.179218426524
41090,0.184246399294
41091,0.205
41092,0.0859030837004
41093,0.148987539099
41094,0.061519509283
41095,0.198584670641
41096,0.265
41097,0.0771028037383
41098,0.427573984226
41099,0.120046620161
41100,0.205983039659
41101,0.20432959413
41102,0.183427570363
41103,0.433333333214
41104,0.337112026215
41105,0.405349794235
41106,0.661666666673
41107,0.345504666217
41108,0.167511781751
41109,0.235
41110,0.182969446482
41111,0.5
41112,0.253991512557
41113,0.53833333341
41114,0.100926123041
41115,0.135520175347
41116,0.351666667042
41117,0.202853363583
41118,0.203791477001
41119,0.115923433484
41120,0.183162627016
41121,0.345504666217
41122,0.213333333476
41123,0.200131925464
41124,0.180723367932
41125,0.219662971655
41126,0.512063261112
41127,0.0815520380703
41128,0.199843257456
41129,0.0543323863636
41130,0.201077690974
41131,0.20228188887
41132,0.43100000011
41133,0.0997133532662
41134,0.169123138445
41135,0.184092991294
41136,0.126491910441
41137,0.253373271239
41138,0.139227126678
41139,0.149830589587
41140,0.0594713656966
41141,0.184623805315
41142,0.205815488298
41143,0.235
41144,0.202354629938
41145,0.20309104562
41146,0.52
41147,0.202199870818
41148,0.432382318541
41149,0.695
41150,0.193703762842
41151,0.271288340236
41152,0.138736168868
41153,0.202393950031
41154,0.183570156914
41155,0.651666666477
41156,0.204348872481
41157,0.170389882664
41158,0.168387108773
41159,0.178839891608
41160,0.20136735183
41161,0.203892668183
41162,0.171776408595
41163,0.601662987555
41164,0.202256235527
41165,0.341997264035
41166,0.14906089808
41167,0.321666667078
41168,0.162984837367
41169,0.330000000203
41170,0.1860892302
41171,0.142228987002
41172,0.178452649676
41173,0.225
41174,0.345000000575
41175,0.204192830469
41176,0.20548091798
41177,0.201807331217
41178,0.278333333291
41179,0.0881057269263
41180,0.80999999963
41181,0.183818804413
41182,0.185929252812
41183,0.185898227761
41184,0.125778816275
41185,0.412958736869
41186,0.0825
41187,0.421666666614
41188,0.125476190932
41189,0.259952920415
41190,0.178871658378
41191,0.110710929749
41192,0.183333333999
41193,0.2015282374
41194,0.485065195928
41195,0.202728799118
41196,0.708333333234
41197,0.188185103807
41198,0.201666667221
41199,0.135295112472
41200,0.202663604577
41201,0.148352649948
41202,0.203198946957
41203,0.14215686289
41204,0.201903943028
41205,0.253088858142
41206,0.0189933235689
41207,0.19511388309
41208,0.407593706161
41209,0.146583087517
41210,0.183574610804
41211,0.167708872931
41212,0.183099805426
41213,0.0866666668137
41214,0.408950617343
41215,0.210608669966
41216,0.106666666802
41217,0.171501138554
41218,0.56833333331
41219,0.137556682304
41220,0.182960221872
41221,0.435920047043
41222,0.132450878268
41223,0.35
41224,0.202135328723
41225,0.298484848505
41226,0.250724355015
41227,0.198666667583
41228,0.548780487769
41229,0.116430591134
41230,0.199724143417
41231,0.126467359797
41232,0.237999999977
41233,0.185091427276
41234,0.446000000037
41235,0.106955380591
41236,0.201312462779
41237,0.390444444571
41238,0.167248068613
41239,0.136228714859
41240,0.19574594832
41241,0.231469282448
41242,0.218014992803
41243,0.183170641482
41244,0.201666667221
41245,0.128038194451
41246,0.132519654445
41247,0.62166666672
41248,0.147983030554
41249,0.20199953783
41250,0.176339815037
41251,0.241861004479
41252,0.201855443939
41253,0.138960504663
41254,0.183127685554
41255,0.203394144286
41256,0.112629585336
41257,0.337112026215
41258,0.305000000232
41259,0.133239113692
41260,0.663333333335
41261,0.551666666537
41262,0.183657189002
41263,0.366666667024
41264,0.187475221075
41265,0.546801870194
41266,0.174084074541
41267,0.135887028584
41268,0.150149726175
41269,0.19672234922
41270,0.137967414278
41271,0.182462776403
41272,0.181045032367
41273,0.376160173042
41274,0.0029850926208
41275,0.201698766783
41276,0.202300095218
41277,0.0268219730381
41278,0.138212413335
41279,0.183895662875
41280,0.306666666913
41281,0.173850898483
41282,0.189759518348
41283,0.04
41284,0.512063261112
41285,0.182597713356
41286,0.130848272856
41287,0.744089677528
41288,0.14
41289,0.14988373269
41290,0.518333333422
41291,0.432245737796
41292,0.178167934687
41293,0.425485008818
41294,0.200866341838
41295,0.125
41296,0.201930995267
41297,0.139817506473
41298,0.481805122322
41299,0.762047639021
41300,0.184297190382
41301,0.118019197293
41302,0.476666666581
41303,0.201206455424
41304,0.56833333331
41305,0.20296410082
41306,0.177919592828
41307,0.198857660651
41308,0.194176953677
41309,0.595
41310,0.198494249486
41311,0.1828721964
41312,0.243907994272
41313,0.151162532678
41314,0.202287079706
41315,0.203955424652
41316,0.24666666702
41317,0.138085574165
41318,0.182926127457
41319,0.135542320388
41320,0.177837636834
41321,0.183377740207
41322,0.192144924273
41323,0.125091074732
41324,0.183926286793
41325,0.0936174724434
41326,0.182883080753
41327,0.182994046262
41328,0.104126984159
41329,0.425000000089
41330,0.189632091217
41331,0.653333333341
41332,0.209103027731
41333,0.250724355015
41334,0.177589131747
41335,0.178912563411
41336,0.319047619561
41337,0.184092991294
41338,0.201202736663
41339,0.470000000036
41340,0.137155420274
41341,0.198819628558
41342,0.203433432408
41343,0.544767852838
41344,0.570833333306
41345,0.2
41346,0.137197699991
41347,0.151208169062
41348,0.136580416057
41349,0.203755104891
41350,0.138804329468
41351,0.412312540052
41352,0.202008252148
41353,0.203526173468
41354,0.139227126678
41355,0.161156812406
41356,0.204574836716
41357,0.409047619077
41358,0.337112026215
41359,0.263335493157
41360,0.49315902594
41361,0.149024365593
41362,0.182997809033
41363,0.337112026215
41364,0.143285980063
41365,0.20369614545
41366,0.144839860149
41367,0.183252416793
41368,0.0850785340962
41369,0.203552938505
41370,0.137338384834
41371,0.381666666638
41372,0.373333333508
41373,0.113403754448
41374,0.337112026215
41375,0.177604286712
41376,0.202491722363
41377,0.184331013508
41378,0.337112026215
41379,0.383333333502
41380,0.197950435622
41381,0.202237654331
41382,0.337112026215
41383,0.135522218726
41384,0.147306239174
41385,0.118573547171
41386,0.308741699335
41387,0.223615266895
41388,0.202563663347
41389,0.179074250527
41390,0.15636951163
41391,0.183265469636
41392,0.274494430434
41393,0.183377760698
41394,0.0831275552203
41395,0.199400645281
41396,0.196185542573
41397,0.189598175355
41398,0.627267700002
41399,0.168170310638
41400,0.298333333793
41401,0.205069124424
41402,0.355000000173
41403,0.202095115277
41404,0.128877192996
41405,0.137324539183
41406,0.325000000209
41407,0.307878787918
41408,0.449999999791
41409,0.201836409597
41410,0.114060803479
41411,0.116854209867
41412,0.375068100355
41413,0.142838541691
41414,0.167374963609
41415,0.134114583411
41416,0.193742442896
41417,0.506666666563
41418,0.201785112511
41419,0.162583956672
41420,0.337112026215
41421,0.202864875209
41422,0.142197140298
41423,0.157829076554
41424,0.17471405639
41425,0.44810457522
41426,0.299097227189
41427,0.20437179941
41428,0.0844969566337
41429,0.200842107456
41430,0.1403686792
41431,0.133775861097
41432,0.12068403912
41433,0.337112026215
41434,0.358333333304
41435,0.202915689157
41436,0.183179781846
41437,0.203760596234
41438,0.204131005073
41439,0.152641078735
41440,0.198582686958
41441,0.276150601177
41442,0.183006702731
41443,0.337112026215
41444,0.423216270335
41445,0.129756303731
41446,0.167471315421
41447,0.185132887318
41448,0.20268931141
41449,0.201461485915
41450,0.17582550809
41451,0.645279123273
41452,0.204498597356
41453,0.134114583343
41454,0.167521746852
41455,0.174286408586
41456,0.183170641482
41457,0.458333333557
41458,0.186189823155
41459,0.29878787879
41460,0.516666666557
41461,0.151978320796
41462,0.37
41463,0.142102147813
41464,0.316615417275
41465,0.192311703798
41466,0.144782389287
41467,0.263026720137
41468,0.198443810225
41469,0.193979052815
41470,0.159670510219
41471,0.371666666644
41472,0.0841432848001
41473,0.427836566728
41474,0.627359294588
41475,0.187081212002
41476,0.0340433013799
41477,0.521666666529
41478,0.112983168824
41479,0.199658734023
41480,0.115515619205
41481,0.201790338223
41482,0.184391917539
41483,0.167825611436
41484,0.0533333336989
41485,0.227146078149
41486,0.311081224349
41487,0.11
41488,0.343166666618
41489,0.187993797868
41490,0.201438449262
41491,0.251666667161
41492,0.230000000781
41493,0.204111144208
41494,0.168411880469
41495,0.183013762166
41496,0.405310601588
41497,0.45000000006
41498,0.147599565375
41499,0.33767329457
41500,0.183064516057
41501,0.142736179829
41502,0.490000000024
41503,0.259769866896
41504,0.121645731505
41505,0.201586560026
41506,0.523333333051
41507,0.239264556195
41508,0.182611503413
41509,0.383201449335
41510,0.158796702966
41511,0.152942068553
41512,0.202964608891
41513,0.489836584694
41514,0.183925133595
41515,0.54
41516,0.116720955494
41517,0.186385139386
41518,0.238333333589
41519,0.183956943217
41520,0.202528602043
41521,0.106674338233
41522,0.337112026215
41523,0.388484848275
41524,0.23125171073
41525,0.201311728413
41526,0.204593727984
41527,0.166532882885
41528,0.113894864622
41529,0.45515151506
41530,0.323333333345
41531,0.202961964033
41532,0.420000000191
41533,0.202567371067
41534,0.264968327097
41535,0.184153296137
41536,0.486666666664
41537,0.183173666433
41538,0.111128396602
41539,0.337112026215
41540,0.315000000221
41541,0.270000000274
41542,0.183466635145
41543,0.142093615532
41544,0.182640503315
41545,0.44064163301
41546,0.195292261649
41547,0.410833333943
41548,0.319279862407
41549,0.434138972818
41550,0.183057378948
41551,0.177998143159
41552,0.337112026215
41553,0.19848468557
41554,0.400000000119
41555,0.488557306652
41556,0.138460051716
41557,0.126378674672
41558,0.238333333901
41559,0.100323479444
41560,0.136013867752
41561,0.137409098599
41562,0.116767176577
41563,0.49315902594
41564,0.153266779672
41565,0.137818961927
41566,0.193966673733
41567,0.13308944187
41568,0.198379629635
41569,0.201874930519
41570,0.14655173091
41571,0.187100209007
41572,0.140768282211
41573,0.55333333297
41574,0.0697503672029
41575,0.261666666709
41576,0.346666666659
41577,0.411666666971
41578,0.126432291721
41579,0.176202481249
41580,0.225723622814
41581,0.186117947486
41582,0.433480807476
41583,0.182371986407
41584,0.186138063965
41585,0.182927203097
41586,0.203031478989
41587,0.192705762692
41588,0.183102796662
41589,0.182901570733
41590,0.411247546039
41591,0.145000000423
41592,0.206541271156
41593,0.307938334826
41594,0.184092991294
41595,0.200677726656
41596,0.183999387171
41597,0.139015728057
41598,0.314928618641
41599,0.181268198523
41600,0.107890475735
41601,0.169808604731
41602,0.371666667018
41603,0.250316789895
41604,0.189269392614
41605,0.44062316284
41606,0.103164800071
41607,0.428152807554
41608,0.156349179447
41609,0.123805202709
41610,0.172998397808
41611,0.141894592832
41612,0.107782817547
41613,0.282727272774
41614,0.196537061409
41615,0.201988076682
41616,0.266666666826
41617,0.205140240088
41618,0.278636363636
41619,0.413333333588
41620,0.203654814094
41621,0.203014636359
41622,0.201115538238
41623,0.188755772808
41624,0.183680496357
41625,0.439809524227
41626,0.70999999975
41627,0.20103119227
41628,0.250724355015
41629,0.0750000005066
41630,0.406666666623
41631,0.182861810686
41632,0.235141591825
41633,0.183482898398
41634,0.183972106304
41635,0.397000000486
41636,0.173663939871
41637,0.0479297235249
41638,0.296666666731
41639,0.148204792412
41640,0.325000000209
41641,0.183329225118
41642,0.414197530856
41643,0.184575976216
41644,0.271363636374
41645,0.183608063375
41646,0.330000000203
41647,0.478333333446
41648,0.2966666666
41649,0.10471575745
41650,0.202651419423
41651,0.138423811954
41652,0.147473532948
41653,0.337112026215
41654,0.337112026215
41655,0.428571428579
41656,0.147251812714
41657,0.112857143216
41658,0.208024384665
41659,0.207115677289
41660,0.0825991189427
41661,0.202573940258
41662,0.187970213419
41663,0.278787878815
41664,0.185936108231
41665,0.201211988124
41666,0.204066010715
41667,0.138796092184
41668,0.117571022749
